127.0.0.1 - - [28/Apr/2024:18:55:54 -0500] "GET / HTTP/1.1" 404 687
0:0:0:0:0:0:0:1 - - [28/Apr/2024:19:07:54 -0500] "GET /Manten_Cibertec_DAO/cdn.jsdelivr.net/npm/bootstrap@5.1.3/dist/js/bootstrap.min.js HTTP/1.1" 404 792
0:0:0:0:0:0:0:1 - - [28/Apr/2024:19:07:59 -0500] "GET /Manten_Cibertec_DAO/CursoServlet?tipo=list HTTP/1.1" 200 1356
0:0:0:0:0:0:0:1 - - [28/Apr/2024:19:07:59 -0500] "GET /Manten_Cibertec_DAO/code.jquery.com/jquery-latest.js HTTP/1.1" 404 747
0:0:0:0:0:0:0:1 - - [28/Apr/2024:19:07:59 -0500] "GET /Manten_Cibertec_DAO/cdn.jsdelivr.net/npm/@popperjs/core@2.10.2/dist/umd/popper.min.js HTTP/1.1" 404 800
0:0:0:0:0:0:0:1 - - [28/Apr/2024:19:07:59 -0500] "GET /Manten_Cibertec_DAO/cdn.jsdelivr.net/npm/bootstrap@5.1.3/dist/js/bootstrap.min.js HTTP/1.1" 404 792
0:0:0:0:0:0:0:1 - - [28/Apr/2024:19:08:01 -0500] "GET /Manten_Cibertec_DAO/CursoServlet?tipo=list HTTP/1.1" 200 1356
0:0:0:0:0:0:0:1 - - [28/Apr/2024:19:08:01 -0500] "GET /Manten_Cibertec_DAO/code.jquery.com/jquery-latest.js HTTP/1.1" 404 747
0:0:0:0:0:0:0:1 - - [28/Apr/2024:19:08:01 -0500] "GET /Manten_Cibertec_DAO/cdn.jsdelivr.net/npm/@popperjs/core@2.10.2/dist/umd/popper.min.js HTTP/1.1" 404 800
0:0:0:0:0:0:0:1 - - [28/Apr/2024:19:08:01 -0500] "GET /Manten_Cibertec_DAO/cdn.jsdelivr.net/npm/bootstrap@5.1.3/dist/js/bootstrap.min.js HTTP/1.1" 404 792
0:0:0:0:0:0:0:1 - - [28/Apr/2024:19:08:03 -0500] "GET /Manten_Cibertec_DAO/code.jquery.com/jquery-latest.js HTTP/1.1" 404 747
0:0:0:0:0:0:0:1 - - [28/Apr/2024:19:08:05 -0500] "GET /Manten_Cibertec_DAO/CursoServlet?tipo=list HTTP/1.1" 200 1356
0:0:0:0:0:0:0:1 - - [28/Apr/2024:19:08:05 -0500] "GET /Manten_Cibertec_DAO/code.jquery.com/jquery-latest.js HTTP/1.1" 404 747
0:0:0:0:0:0:0:1 - - [28/Apr/2024:19:08:05 -0500] "GET /Manten_Cibertec_DAO/cdn.jsdelivr.net/npm/@popperjs/core@2.10.2/dist/umd/popper.min.js HTTP/1.1" 404 800
0:0:0:0:0:0:0:1 - - [28/Apr/2024:19:08:05 -0500] "GET /Manten_Cibertec_DAO/cdn.jsdelivr.net/npm/bootstrap@5.1.3/dist/js/bootstrap.min.js HTTP/1.1" 404 792
0:0:0:0:0:0:0:1 - - [28/Apr/2024:19:08:06 -0500] "GET /Manten_Cibertec_DAO/regCursos.jsp HTTP/1.1" 200 1880
0:0:0:0:0:0:0:1 - - [28/Apr/2024:19:08:06 -0500] "GET /Manten_Cibertec_DAO/code.jquery.com/jquery-latest.js HTTP/1.1" 404 747
0:0:0:0:0:0:0:1 - - [28/Apr/2024:19:08:06 -0500] "GET /Manten_Cibertec_DAO/cdn.jsdelivr.net/npm/bootstrap@5.1.3/dist/js/bootstrap.min.js HTTP/1.1" 404 792
0:0:0:0:0:0:0:1 - - [28/Apr/2024:19:08:06 -0500] "GET /Manten_Cibertec_DAO/cdn.jsdelivr.net/npm/@popperjs/core@2.10.2/dist/umd/popper.min.js HTTP/1.1" 404 800
0:0:0:0:0:0:0:1 - - [28/Apr/2024:19:08:07 -0500] "GET /Manten_Cibertec_DAO/CursoServlet?tipo=list HTTP/1.1" 200 1356
0:0:0:0:0:0:0:1 - - [28/Apr/2024:19:08:07 -0500] "GET /Manten_Cibertec_DAO/code.jquery.com/jquery-latest.js HTTP/1.1" 404 747
0:0:0:0:0:0:0:1 - - [28/Apr/2024:19:08:07 -0500] "GET /Manten_Cibertec_DAO/cdn.jsdelivr.net/npm/@popperjs/core@2.10.2/dist/umd/popper.min.js HTTP/1.1" 404 800
0:0:0:0:0:0:0:1 - - [28/Apr/2024:19:08:07 -0500] "GET /Manten_Cibertec_DAO/cdn.jsdelivr.net/npm/bootstrap@5.1.3/dist/js/bootstrap.min.js HTTP/1.1" 404 792
